PMID;Anio;Titulo;Decision;Motivo;Decidido por;Fecha;Ya incluido
38280761;2024;Novel Approaches to Multidrug-Resistant Infections in Cystic Fibrosis.;ADVANCE;novel approaches to MDR infections in cystic fibrosis;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
38284691;2024;Strategies to Overcome Antimicrobial Resistance in Nosocomial Infections, A Review and Update.;ADVANCE;strategies to overcome antimicrobial resistance in nosocomial infections;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
38302552;2024;Optimized preparation pipeline for emergency phage therapy against Pseudomonas aeruginosa at Yale University.;ADVANCE;emergency phage therapy preparation pipeline at Yale;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
38305316;2024;[Not Available].;ADVANCE;"CORRECTION: title is a placeholder and cannot be judged; a record that cannot be read cannot be excluded on title";claude-opus-5 (correction after known-positive audit failure);2026-08-04T06:35:28;SI
38345396;2024;Bacteriophages for bronchiectasis: treatment of the future?;ADVANCE;phages for bronchiectasis;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
38391505;2024;Advances in Development of Novel Therapeutic Strategies against Multi-Drug Resistant Pseudomonas aeruginosa.;ADVANCE;therapeutic strategies against MDR P. aeruginosa;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
38470133;2024;Pseudomonas aeruginosa ventricular assist device infections: findings from ineffective phage therapies in five cases.;ADVANCE;case series: five ventricular assist device infections, ineffective phage therapy;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
38646632;2024;Antimicrobial resistance of Pseudomonas aeruginosa: navigating clinical impacts, current resistance trends, and innovations in breaking therapies.;ADVANCE;AMR in P. aeruginosa: clinical impacts and breaking therapies;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
38786114;2024;Use of the Naturally Occurring Bacteriophage Grouping Model for the Design of Potent Therapeutic Cocktails.;ADVANCE;phage grouping model for designing therapeutic cocktails;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
38787276;2024;Phage Therapy for Cardiac Implantable Electronic Devices and Vascular Grafts: A Targeted Literature Review.;ADVANCE;phage therapy for cardiac implantable devices and vascular grafts;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
38917792;2024;Neutralizing antibodies after nebulized phage therapy in cystic fibrosis patients.;ADVANCE;neutralising antibodies after nebulised phage therapy in cystic fibrosis patients;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
38934592;2024;Optimizing bacteriophage treatment of resistant Pseudomonas.;ADVANCE;optimising phage treatment of resistant Pseudomonas;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
38992046;2024;High throughput platform technology for rapid target identification in personalized phage therapy.;ADVANCE;platform for target identification in personalised phage therapy;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39017931;2024;Phage therapy: an alternative treatment modality for MDR bacterial infections.;ADVANCE;phage therapy as alternative modality for MDR infections;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39066214;2024;Pseudomonas aeruginosa Bacteriophages and Their Clinical Applications.;ADVANCE;P. aeruginosa phages and their clinical applications;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39066242;2024;Phage Therapy in a Burn Patient Colonized with Extensively Drug-Resistant Pseudomonas aeruginosa Responsible for Relapsing Ventilator-Associated Pneumonia and Bacteriemia.;ADVANCE;case: phage therapy in a burn patient with XDR P. aeruginosa VAP and bacteraemia;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;SI
39072666;2024;Pharmacokinetics and pharmacodynamics of bacteriophage therapy: a review with a focus on multidrug-resistant Gram-negative bacterial infections.;ADVANCE;pharmacokinetics and pharmacodynamics of phage therapy;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39074617;2024;Safety and tolerability of bronchoscopic and nebulised administration of bacteriophage.;ADVANCE;safety and tolerability of bronchoscopic and nebulised phage administration;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39091071;2024;The Guardian of Vision: Intelligent Bacteriophage-Based Eyedrops for Clinical Multidrug-Resistant Ocular Surface Infections.;ADVANCE;phage-based eyedrops for clinical MDR ocular surface infections;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39104636;2024;Understanding and treating diabetic foot ulcers: Insights into the role of cutaneous microbiota and innovative therapies.;ADVANCE;diabetic foot ulcers and innovative therapies;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39125890;2024;Phage Therapy: An Alternative Approach to Combating Multidrug-Resistant Bacterial Infections in Cystic Fibrosis.;ADVANCE;phage therapy for MDR infections in cystic fibrosis;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39452183;2024;Phage-Antibiotic Combination Therapy against Recurrent Pseudomonas Septicaemia in a Patient with an Arterial Stent.;ADVANCE;case: phage-antibiotic therapy for recurrent Pseudomonas septicaemia, arterial stent;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39452768;2024;Phage-Based Therapy in Combination with Antibiotics: A Promising Alternative against Multidrug-Resistant Gram-Negative Pathogens.;ADVANCE;phage therapy with antibiotics against MDR Gram-negatives;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39482746;2024;Current status of bacteriophage therapy for severe bacterial infections.;ADVANCE;current status of phage therapy for severe bacterial infections;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39491599;2024;Access to phage therapy at Hospices Civils de Lyon in 2022: Implementation of the PHAGEinLYON Clinic programme.;ADVANCE;"PHAGEinLYON clinic programme; access to phage therapy in 2022";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39518670;2024;Therapeutic Interventions for Pseudomonas Infections in Cystic Fibrosis Patients: A Review of Phase IV Trials.;ADVANCE;phase IV trials of therapeutic interventions in cystic fibrosis;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39545100;2024;Phage Therapy Against Antibiotic-Resistant and Multidrug-Resistant Infections Involving Nonhealing Wounds and Prosthetic Joint Infections Associated With Biofilms: A Mini-Review.;ADVANCE;phage therapy for non-healing wounds and prosthetic joint infections;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:34:16;
39740667;2025;Randomized double-blind study on safety and tolerability of TP-102 phage cocktail in patients with infected and non-infected diabetic foot ulcers.;ADVANCE;randomised double-blind safety trial of TP-102 in diabetic foot ulcers;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
39834667;2025;Successful Treatment of a Patient With Chronic Bronchiectasis Using an Induced Native Phage Cocktail: A Case Report.;ADVANCE;case report: chronic bronchiectasis treated with induced native phage cocktail;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
39861912;2025;Phage Therapy as a Rescue Treatment for Recurrent Pseudomonas aeruginosa Bentall Infection.;ADVANCE;case: phage as rescue for recurrent Pseudomonas Bentall infection;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
39965256;2025;Bacteriophage Therapy for Chronic Mastoiditis.;ADVANCE;case: phage therapy for chronic mastoiditis;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;SI
40255216;2025;What Are the Optimal Irrigating Wound Vacuum Parameters When Using Bacteriophage Therapeutics?;ADVANCE;irrigating wound vacuum parameters for phage therapeutics;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
40284749;2025;Antibiotic-Resistant Pseudomonas aeruginosa: Current Challenges and Emerging Alternative Therapies.;ADVANCE;antibiotic-resistant P. aeruginosa: challenges and alternative therapies;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
40301561;2025;Personalized inhaled bacteriophage therapy for treatment of multidrug-resistant Pseudomonas aeruginosa in cystic fibrosis.;ADVANCE;case: personalised inhaled phage for MDR P. aeruginosa in cystic fibrosis;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;SI
40368965;2025;Adjunctive phage therapy improves antibiotic treatment of ventilator-associated-pneumonia with Pseudomonas aeruginosa.;ADVANCE;adjunctive phage therapy in ventilator-associated pneumonia;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
40413913;2025;Phage therapy: A novel approach to combat drug-resistant pathogens.;ADVANCE;phage therapy against drug-resistant pathogens;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
40426494;2025;Overcoming Pseudomonas aeruginosa in Chronic Suppurative Lung Disease: Prevalence, Treatment Challenges, and the Promise of Bacteriophage Therapy.;ADVANCE;P. aeruginosa in chronic suppurative lung disease and phage therapy;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
40478338;2025;Bacteriophage therapy to combat MDR non-fermenting Gram-negative bacteria causing nosocomial infections: recent progress and challenges.;ADVANCE;phage therapy for MDR non-fermenting Gram-negatives in nosocomial infection;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
40488994;2025;Novel therapeutic strategies targeting infections caused by P. aeruginosa biofilm.;ADVANCE;therapeutic strategies targeting P. aeruginosa biofilm infection;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
40593506;2025;Phage therapy with nebulized cocktail BX004-A for chronic Pseudomonas aeruginosa infections in cystic fibrosis: a randomized first-in-human trial.;ADVANCE;BX004-A randomised first-in-human trial, nebulised phage in cystic fibrosis;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;SI
40596887;2025;Efficacy of phage therapy in Diabetic Foot Ulcers (DFUs): a systematic review.;ADVANCE;systematic review of phage therapy efficacy in diabetic foot ulcers;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
40635382;2025;Phage-Antibiotic Combinations for Pseudomonas: Successes in the Clinic and In Vitro Tenuously Connected.;ADVANCE;phage-antibiotic combinations: clinic versus in vitro;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
40639454;2025;A feasibility study for personalized phage therapy against drug-resistant bacteria in Japan.;ADVANCE;feasibility study for personalised phage therapy in Japan;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
40781777;2025;The potential of bacteriophages in treating multidrug-resistant ESKAPE pathogen infections.;ADVANCE;phages for MDR ESKAPE pathogen infections;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
40854749;2025;[Current status and future prospects of antibacterial treatment for Carbapenem-resistant gram-negative bacterial infections in solid organ transplant recipients].;ADVANCE;antibacterial treatment for carbapenem-resistant Gram-negatives in transplant recipients;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
40899889;2025;[Clinical efficiency of polyvalent piobacteriophage in the complex treatment of nosocomial sinusitis].;ADVANCE;clinical efficiency of polyvalent piobacteriophage in nosocomial sinusitis;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
40975185;2025;Adjunctive bacteriophage therapy for refractory/resistant Pseudomonas aeruginosa infections: Bottlenecks and proposed solutions.;ADVANCE;adjunctive phage therapy for refractory P. aeruginosa: bottlenecks and solutions;"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
